ENSP,ENSG
ENSP00000388090,ENSG00000204310
ENSP00000394919,ENSG00000204310
ENSP00000401287,ENSG00000204310
ENSP00000404106,ENSG00000204310
ENSP00000412304,ENSG00000204310
ENSP00000388815,ENSG00000204310
ENSP00000388870,ENSG00000204310
ENSP00000389516,ENSG00000204310
ENSP00000390988,ENSG00000204310
ENSP00000406615,ENSG00000204310
ENSP00000408032,ENSG00000204310
ENSP00000387810,ENSG00000204310
ENSP00000395613,ENSG00000204310
ENSP00000406582,ENSG00000204310
ENSP00000406614,ENSG00000204310
ENSP00000412805,ENSG00000204310
ENSP00000415015,ENSG00000204310
ENSP00000372782,ENSG00000204310
ENSP00000382721,ENSG00000204310
ENSP00000382723,ENSG00000204310
ENSP00000382725,ENSG00000204310
ENSP00000382726,ENSG00000204310
ENSP00000382728,ENSG00000204310
ENSP00000264381,ENSG00000114200
ENSP00000418325,ENSG00000114200
ENSP00000418504,ENSG00000114200
ENSP00000419505,ENSG00000114200
ENSP00000419804,ENSG00000114200
ENSP00000410157,ENSG00000166016
ENSP00000373713,ENSG00000211456
ENSP00000389975,ENSG00000211456
ENSP00000396387,ENSG00000211456
ENSP00000406263,ENSG00000211456
ENSP00000411966,ENSG00000211456
ENSP00000500542,ENSG00000211456
ENSP00000516560,ENSG00000211456
ENSP00000516561,ENSG00000211456
ENSP00000516562,ENSG00000211456
ENSP00000516563,ENSG00000211456
ENSP00000516564,ENSG00000211456
ENSP00000516565,ENSG00000211456
ENSP00000516566,ENSG00000211456
ENSP00000516567,ENSG00000211456
ENSP00000516568,ENSG00000211456
ENSP00000516569,ENSG00000211456
ENSP00000516570,ENSG00000211456
ENSP00000516571,ENSG00000211456
ENSP00000516572,ENSG00000211456
ENSP00000516573,ENSG00000211456
ENSP00000516574,ENSG00000211456
ENSP00000292609,ENSG00000161031
ENSP00000345968,ENSG00000161031
ENSP00000470112,ENSG00000161031
ENSP00000472856,ENSG00000161031
ENSP00000288532,ENSG00000110871
ENSP00000401798,ENSG00000110871
ENSP00000449863,ENSG00000110871
ENSP00000449874,ENSG00000110871
ENSP00000449933,ENSG00000110871
ENSP00000450001,ENSG00000110871
ENSP00000263126,ENSG00000198610
ENSP00000369814,ENSG00000198610
ENSP00000306477,ENSG00000169814
ENSP00000388212,ENSG00000169814
ENSP00000394277,ENSG00000169814
ENSP00000397113,ENSG00000169814
ENSP00000400995,ENSG00000169814
ENSP00000403775,ENSG00000169814
ENSP00000494864,ENSG00000169814
ENSP00000495254,ENSG00000169814
ENSP00000495866,ENSG00000169814
ENSP00000499944,ENSG00000169814
ENSP00000500069,ENSG00000169814
ENSP00000500131,ENSG00000169814
ENSP00000500210,ENSG00000169814
ENSP00000500267,ENSG00000169814
ENSP00000500288,ENSG00000169814
ENSP00000500325,ENSG00000169814
ENSP00000500530,ENSG00000169814
ENSP00000518997,ENSG00000169814
ENSP00000518998,ENSG00000169814
ENSP00000518999,ENSG00000169814
ENSP00000223122,ENSG00000106392
ENSP00000384550,ENSG00000106392
ENSP00000389176,ENSG00000106392
ENSP00000407666,ENSG00000106392
ENSP00000342007,ENSG00000140505
ENSP00000233627,ENSG00000115286
ENSP00000364262,ENSG00000115286
ENSP00000406630,ENSG00000115286
ENSP00000440348,ENSG00000115286
ENSP00000442822,ENSG00000115286
ENSP00000443273,ENSG00000115286
ENSP00000467094,ENSG00000115286
ENSP00000323512,ENSG00000145675
ENSP00000338554,ENSG00000145675
ENSP00000428056,ENSG00000145675
ENSP00000428566,ENSG00000145675
ENSP00000429156,ENSG00000145675
ENSP00000429277,ENSG00000145675
ENSP00000429766,ENSG00000145675
ENSP00000430098,ENSG00000145675
ENSP00000430126,ENSG00000145675
ENSP00000430424,ENSG00000145675
ENSP00000431058,ENSG00000145675
ENSP00000513315,ENSG00000145675
ENSP00000513316,ENSG00000145675
ENSP00000513318,ENSG00000145675
ENSP00000513319,ENSG00000145675
ENSP00000513320,ENSG00000145675
ENSP00000513322,ENSG00000145675
ENSP00000513323,ENSG00000145675
ENSP00000513324,ENSG00000145675
ENSP00000513325,ENSG00000145675
ENSP00000513326,ENSG00000145675
ENSP00000513327,ENSG00000145675
ENSP00000513328,ENSG00000145675
ENSP00000513333,ENSG00000145675
ENSP00000513334,ENSG00000145675
ENSP00000513335,ENSG00000145675
ENSP00000423313,ENSG00000174473
ENSP00000423827,ENSG00000174473
ENSP00000425590,ENSG00000174473
ENSP00000319851,ENSG00000016391
ENSP00000418273,ENSG00000016391
ENSP00000419863,ENSG00000016391
ENSP00000344187,ENSG00000164978
ENSP00000368452,ENSG00000164978
ENSP00000368455,ENSG00000164978
ENSP00000482384,ENSG00000164978
ENSP00000342667,ENSG00000034677
ENSP00000397305,ENSG00000034677
ENSP00000428968,ENSG00000034677
ENSP00000429161,ENSG00000034677
ENSP00000429549,ENSG00000034677
ENSP00000429841,ENSG00000034677
ENSP00000430553,ENSG00000034677
ENSP00000431077,ENSG00000034677
ENSP00000261386,ENSG00000006007
ENSP00000454755,ENSG00000006007
ENSP00000456295,ENSG00000006007
ENSP00000457431,ENSG00000006007
ENSP00000265425,ENSG00000112337
ENSP00000353677,ENSG00000112337
ENSP00000367081,ENSG00000112337
ENSP00000266880,ENSG00000072609
ENSP00000320557,ENSG00000072609
ENSP00000392395,ENSG00000072609
ENSP00000398735,ENSG00000072609
ENSP00000416431,ENSG00000072609
ENSP00000441837,ENSG00000072609
ENSP00000443237,ENSG00000072609
ENSP00000443761,ENSG00000072609
ENSP00000445371,ENSG00000072609
ENSP00000475247,ENSG00000072609
ENSP00000478791,ENSG00000072609
ENSP00000483699,ENSG00000072609
ENSP00000013034,ENSG00000239672
ENSP00000337060,ENSG00000239672
ENSP00000376892,ENSG00000239672
ENSP00000387682,ENSG00000239672
ENSP00000428553,ENSG00000239672
ENSP00000429318,ENSG00000239672
ENSP00000435498,ENSG00000239672
ENSP00000296327,ENSG00000163959
ENSP00000391172,ENSG00000163959
ENSP00000405414,ENSG00000163959
ENSP00000409560,ENSG00000163959
ENSP00000413951,ENSG00000163959
ENSP00000340315,ENSG00000135390
ENSP00000377878,ENSG00000135390
ENSP00000447317,ENSG00000135390
ENSP00000447643,ENSG00000135390
ENSP00000448801,ENSG00000135390
ENSP00000499883,ENSG00000135390
ENSP00000296046,ENSG00000163751
ENSP00000363590,ENSG00000169826
ENSP00000376758,ENSG00000141378
ENSP00000387180,ENSG00000141378
ENSP00000464327,ENSG00000141378
ENSP00000358794,ENSG00000168679
ENSP00000358796,ENSG00000168679
ENSP00000394790,ENSG00000168679
ENSP00000432190,ENSG00000168679
ENSP00000432495,ENSG00000168679
ENSP00000433463,ENSG00000168679
ENSP00000434136,ENSG00000168679
ENSP00000435768,ENSG00000168679
ENSP00000446087,ENSG00000168679
ENSP00000344260,ENSG00000131386
ENSP00000395873,ENSG00000131386
ENSP00000496960,ENSG00000131386
ENSP00000263611,ENSG00000123454
ENSP00000376776,ENSG00000123454
ENSP00000349635,ENSG00000122126
ENSP00000360154,ENSG00000122126
ENSP00000493809,ENSG00000122126
ENSP00000494940,ENSG00000122126
ENSP00000495615,ENSG00000122126
ENSP00000509548,ENSG00000122126
ENSP00000510265,ENSG00000122126
ENSP00000510769,ENSG00000122126
ENSP00000398764,ENSG00000204385
ENSP00000399161,ENSG00000204385
ENSP00000447560,ENSG00000204385
ENSP00000449642,ENSG00000204385
ENSP00000393939,ENSG00000204385
ENSP00000404572,ENSG00000204385
ENSP00000448088,ENSG00000204385
ENSP00000449039,ENSG00000204385
ENSP00000389244,ENSG00000204385
ENSP00000415708,ENSG00000204385
ENSP00000448474,ENSG00000204385
ENSP00000450005,ENSG00000204385
ENSP00000372870,ENSG00000204385
ENSP00000392054,ENSG00000204385
ENSP00000449180,ENSG00000204385
ENSP00000449518,ENSG00000204385
ENSP00000398852,ENSG00000204385
ENSP00000400263,ENSG00000204385
ENSP00000447704,ENSG00000204385
ENSP00000448213,ENSG00000204385
ENSP00000229729,ENSG00000204385
ENSP00000364712,ENSG00000204385
ENSP00000398901,ENSG00000204385
ENSP00000444109,ENSG00000204385
ENSP00000414120,ENSG00000204385
ENSP00000414296,ENSG00000204385
ENSP00000446935,ENSG00000204385
ENSP00000449232,ENSG00000204385
ENSP00000253792,ENSG00000131473
ENSP00000345398,ENSG00000131473
ENSP00000377474,ENSG00000131473
ENSP00000445349,ENSG00000131473
ENSP00000464717,ENSG00000131473
ENSP00000466259,ENSG00000131473
ENSP00000468705,ENSG00000131473
ENSP00000405854,ENSG00000211448
ENSP00000450547,ENSG00000211448
ENSP00000450781,ENSG00000211448
ENSP00000450980,ENSG00000211448
ENSP00000451136,ENSG00000211448
ENSP00000451265,ENSG00000211448
ENSP00000451339,ENSG00000211448
ENSP00000451419,ENSG00000211448
ENSP00000451971,ENSG00000211448
ENSP00000353597,ENSG00000197901
ENSP00000367102,ENSG00000197901
ENSP00000396401,ENSG00000197901
ENSP00000404441,ENSG00000197901
ENSP00000445946,ENSG00000197901
ENSP00000221957,ENSG00000105355
ENSP00000465117,ENSG00000105355
ENSP00000465596,ENSG00000105355
ENSP00000465975,ENSG00000105355
ENSP00000467803,ENSG00000105355
ENSP00000468096,ENSG00000105355
ENSP00000468476,ENSG00000105355
ENSP00000352167,ENSG00000197119
ENSP00000376640,ENSG00000197119
ENSP00000450913,ENSG00000197119
ENSP00000451573,ENSG00000197119
ENSP00000451644,ENSG00000197119
ENSP00000451808,ENSG00000197119
ENSP00000451952,ENSG00000197119
ENSP00000452078,ENSG00000197119
ENSP00000452324,ENSG00000197119
ENSP00000452446,ENSG00000197119
ENSP00000316173,ENSG00000176597
ENSP00000417301,ENSG00000176597
ENSP00000417868,ENSG00000176597
ENSP00000418477,ENSG00000176597
ENSP00000418785,ENSG00000176597
ENSP00000420778,ENSG00000176597
ENSP00000298004,ENSG00000165282
ENSP00000354678,ENSG00000165282
ENSP00000367880,ENSG00000165282
ENSP00000514892,ENSG00000165282
ENSP00000514893,ENSG00000165282
ENSP00000514894,ENSG00000165282
ENSP00000514895,ENSG00000165282
ENSP00000514896,ENSG00000165282
ENSP00000514897,ENSG00000165282
ENSP00000514898,ENSG00000165282
ENSP00000514899,ENSG00000165282
ENSP00000514900,ENSG00000165282
ENSP00000260649,ENSG00000138079
ENSP00000386620,ENSG00000138079
ENSP00000386677,ENSG00000138079
ENSP00000386709,ENSG00000138079
ENSP00000386852,ENSG00000138079
ENSP00000386954,ENSG00000138079
ENSP00000387308,ENSG00000138079
ENSP00000387337,ENSG00000138079
ENSP00000391642,ENSG00000138079
ENSP00000483618,ENSG00000138079
ENSP00000265723,ENSG00000005471
ENSP00000352135,ENSG00000005471
ENSP00000392983,ENSG00000005471
ENSP00000394511,ENSG00000005471
ENSP00000395716,ENSG00000005471
ENSP00000493477,ENSG00000005471
ENSP00000496629,ENSG00000005471
ENSP00000496956,ENSG00000005471
ENSP00000268793,ENSG00000141096
ENSP00000500237,ENSG00000141096
ENSP00000242248,ENSG00000122678
ENSP00000335141,ENSG00000122678
ENSP00000379174,ENSG00000122678
ENSP00000388230,ENSG00000122678
ENSP00000390899,ENSG00000122678
ENSP00000395043,ENSG00000122678
ENSP00000396571,ENSG00000122678
ENSP00000397135,ENSG00000122678
ENSP00000399244,ENSG00000122678
ENSP00000406750,ENSG00000122678
ENSP00000414025,ENSG00000122678
ENSP00000254759,ENSG00000132423
ENSP00000358243,ENSG00000132423
ENSP00000340409,ENSG00000166311
ENSP00000431479,ENSG00000166311
ENSP00000432625,ENSG00000166311
ENSP00000434353,ENSG00000166311
ENSP00000435350,ENSG00000166311
ENSP00000435950,ENSG00000166311
ENSP00000436278,ENSG00000166311
ENSP00000220959,ENSG00000104517
ENSP00000427819,ENSG00000104517
ENSP00000428062,ENSG00000104517
ENSP00000428138,ENSG00000104517
ENSP00000428693,ENSG00000104517
ENSP00000429084,ENSG00000104517
ENSP00000429127,ENSG00000104517
ENSP00000302108,ENSG00000152782
ENSP00000318526,ENSG00000152782
ENSP00000345118,ENSG00000152782
ENSP00000310998,ENSG00000103174
ENSP00000371381,ENSG00000103174
ENSP00000455900,ENSG00000103174
ENSP00000464994,ENSG00000103174
ENSP00000465523,ENSG00000103174
ENSP00000465949,ENSG00000103174
ENSP00000467385,ENSG00000103174
ENSP00000468270,ENSG00000103174
ENSP00000498032,ENSG00000103174
ENSP00000446279,ENSG00000110203
ENSP00000481027,ENSG00000110203
ENSP00000481114,ENSG00000110203
ENSP00000481833,ENSG00000110203
ENSP00000217893,ENSG00000273841
ENSP00000370193,ENSG00000273841
ENSP00000421873,ENSG00000273841
ENSP00000425798,ENSG00000273841
ENSP00000425944,ENSG00000273841
ENSP00000426283,ENSG00000273841
ENSP00000427343,ENSG00000273841
ENSP00000427617,ENSG00000273841
ENSP00000508645,ENSG00000273841
ENSP00000509452,ENSG00000273841
ENSP00000509753,ENSG00000273841
ENSP00000509848,ENSG00000273841
ENSP00000509913,ENSG00000273841
ENSP00000510101,ENSG00000273841
ENSP00000510364,ENSG00000273841
ENSP00000510605,ENSG00000273841
ENSP00000477611,ENSG00000273841
ENSP00000477750,ENSG00000273841
ENSP00000478838,ENSG00000273841
ENSP00000478935,ENSG00000273841
ENSP00000480119,ENSG00000273841
ENSP00000481041,ENSG00000273841
ENSP00000482215,ENSG00000273841
ENSP00000483457,ENSG00000273841
ENSP00000256594,ENSG00000134202
ENSP00000354357,ENSG00000134202
ENSP00000296869,ENSG00000164398
ENSP00000349608,ENSG00000164398
ENSP00000368542,ENSG00000164398
ENSP00000368546,ENSG00000164398
ENSP00000368548,ENSG00000164398
ENSP00000368557,ENSG00000164398
ENSP00000388424,ENSG00000164398
ENSP00000389189,ENSG00000164398
ENSP00000394810,ENSG00000164398
ENSP00000397507,ENSG00000164398
ENSP00000398381,ENSG00000164398
ENSP00000398423,ENSG00000164398
ENSP00000413329,ENSG00000164398
ENSP00000442124,ENSG00000164398
ENSP00000498260,ENSG00000164398
ENSP00000498263,ENSG00000164398
ENSP00000498305,ENSG00000164398
ENSP00000498377,ENSG00000164398
ENSP00000498444,ENSG00000164398
ENSP00000498458,ENSG00000164398
ENSP00000498492,ENSG00000164398
ENSP00000498588,ENSG00000164398
ENSP00000498727,ENSG00000164398
ENSP00000499063,ENSG00000164398
ENSP00000499071,ENSG00000164398
ENSP00000379801,ENSG00000133805
ENSP00000379802,ENSG00000133805
ENSP00000396000,ENSG00000133805
ENSP00000431648,ENSG00000133805
ENSP00000432707,ENSG00000133805
ENSP00000433284,ENSG00000133805
ENSP00000433351,ENSG00000133805
ENSP00000433937,ENSG00000133805
ENSP00000434608,ENSG00000133805
ENSP00000435382,ENSG00000133805
ENSP00000436987,ENSG00000133805
ENSP00000372319,ENSG00000129873
ENSP00000265808,ENSG00000036565
ENSP00000276373,ENSG00000036565
ENSP00000371021,ENSG00000036565
ENSP00000387549,ENSG00000036565
ENSP00000413361,ENSG00000036565
ENSP00000428001,ENSG00000036565
ENSP00000428999,ENSG00000036565
ENSP00000429664,ENSG00000036565
ENSP00000254181,ENSG00000131864
ENSP00000470618,ENSG00000131864
ENSP00000470747,ENSG00000131864
ENSP00000472876,ENSG00000131864
ENSP00000376150,ENSG00000141526
ENSP00000376152,ENSG00000141526
ENSP00000462405,ENSG00000141526
ENSP00000463005,ENSG00000141526
ENSP00000463063,ENSG00000141526
ENSP00000463880,ENSG00000141526
ENSP00000463912,ENSG00000141526
ENSP00000463978,ENSG00000141526
ENSP00000464112,ENSG00000141526
ENSP00000464326,ENSG00000141526
ENSP00000464625,ENSG00000141526
ENSP00000482013,ENSG00000141526
ENSP00000483212,ENSG00000141526
ENSP00000355963,ENSG00000123684
ENSP00000355964,ENSG00000123684
ENSP00000356348,ENSG00000120265
ENSP00000356350,ENSG00000120265
ENSP00000356354,ENSG00000120265
ENSP00000417112,ENSG00000120265
ENSP00000417448,ENSG00000120265
ENSP00000418461,ENSG00000120265
ENSP00000418881,ENSG00000120265
ENSP00000420804,ENSG00000120265
ENSP00000420813,ENSG00000120265
ENSP00000438247,ENSG00000120265
ENSP00000264485,ENSG00000080493
ENSP00000307349,ENSG00000080493
ENSP00000344272,ENSG00000080493
ENSP00000393557,ENSG00000080493
ENSP00000422400,ENSG00000080493
ENSP00000491107,ENSG00000080493
ENSP00000492496,ENSG00000080493
ENSP00000497468,ENSG00000080493
ENSP00000513771,ENSG00000080493
ENSP00000322276,ENSG00000112303
ENSP00000376190,ENSG00000112303
ENSP00000387572,ENSG00000112303
ENSP00000406536,ENSG00000112303
ENSP00000431451,ENSG00000112303
ENSP00000431680,ENSG00000112303
ENSP00000432516,ENSG00000112303
ENSP00000432582,ENSG00000112303
ENSP00000433285,ENSG00000112303
ENSP00000434077,ENSG00000112303
ENSP00000434210,ENSG00000112303
ENSP00000436822,ENSG00000112303
ENSP00000436863,ENSG00000112303
ENSP00000436935,ENSG00000112303
ENSP00000307423,ENSG00000168282
ENSP00000315112,ENSG00000092098
ENSP00000452820,ENSG00000092098
ENSP00000452972,ENSG00000092098
ENSP00000453423,ENSG00000092098
ENSP00000453471,ENSG00000092098
ENSP00000453574,ENSG00000092098
ENSP00000453595,ENSG00000092098
ENSP00000453601,ENSG00000092098
ENSP00000453645,ENSG00000092098
ENSP00000453672,ENSG00000092098
ENSP00000453948,ENSG00000092098
ENSP00000454032,ENSG00000092098
ENSP00000454048,ENSG00000092098
ENSP00000454140,ENSG00000092098
ENSP00000514674,ENSG00000092098
ENSP00000514675,ENSG00000092098
ENSP00000514676,ENSG00000092098
ENSP00000493488,ENSG00000092098
ENSP00000494011,ENSG00000092098
ENSP00000494218,ENSG00000092098
ENSP00000494317,ENSG00000092098
ENSP00000494612,ENSG00000092098
ENSP00000494683,ENSG00000092098
ENSP00000494912,ENSG00000092098
ENSP00000494950,ENSG00000092098
ENSP00000495294,ENSG00000092098
ENSP00000495306,ENSG00000092098
ENSP00000495391,ENSG00000092098
ENSP00000495626,ENSG00000092098
ENSP00000496100,ENSG00000092098
ENSP00000496609,ENSG00000092098
ENSP00000498923,ENSG00000092098
ENSP00000356351,ENSG00000151418
ENSP00000461228,ENSG00000151418
ENSP00000461329,ENSG00000151418
ENSP00000461616,ENSG00000151418
ENSP00000281087,ENSG00000151418
ENSP00000309574,ENSG00000151418
ENSP00000356352,ENSG00000151418
ENSP00000417171,ENSG00000151418
ENSP00000233840,ENSG00000115488
ENSP00000286175,ENSG00000240344
ENSP00000376107,ENSG00000240344
ENSP00000386235,ENSG00000240344
ENSP00000386893,ENSG00000240344
ENSP00000387012,ENSG00000240344
ENSP00000391082,ENSG00000240344
ENSP00000400726,ENSG00000240344
ENSP00000401196,ENSG00000240344
ENSP00000516447,ENSG00000240344
ENSP00000516448,ENSG00000240344
ENSP00000516449,ENSG00000240344
ENSP00000342793,ENSG00000075651
ENSP00000348681,ENSG00000075651
ENSP00000391164,ENSG00000075651
ENSP00000395556,ENSG00000075651
ENSP00000400639,ENSG00000075651
ENSP00000486967,ENSG00000075651
ENSP00000251127,ENSG00000102452
ENSP00000365373,ENSG00000102452
ENSP00000497465,ENSG00000102452
ENSP00000501603,ENSG00000102452
ENSP00000501818,ENSG00000102452
ENSP00000501955,ENSG00000102452
ENSP00000502148,ENSG00000102452
ENSP00000502490,ENSG00000102452
ENSP00000502675,ENSG00000102452
ENSP00000502680,ENSG00000102452
ENSP00000324346,ENSG00000154025
ENSP00000379005,ENSG00000154025
ENSP00000379007,ENSG00000154025
ENSP00000379008,ENSG00000154025
ENSP00000401875,ENSG00000154025
ENSP00000273908,ENSG00000145284
ENSP00000316329,ENSG00000145284
ENSP00000229277,ENSG00000111674
ENSP00000437402,ENSG00000111674
ENSP00000438062,ENSG00000111674
ENSP00000438873,ENSG00000111674
ENSP00000441490,ENSG00000111674
ENSP00000445788,ENSG00000111674
ENSP00000476096,ENSG00000111674
ENSP00000476112,ENSG00000111674
ENSP00000359022,ENSG00000119915
ENSP00000370460,ENSG00000153015
ENSP00000426802,ENSG00000153015
ENSP00000508544,ENSG00000153015
ENSP00000508557,ENSG00000153015
ENSP00000508653,ENSG00000153015
ENSP00000508985,ENSG00000153015
ENSP00000509052,ENSG00000153015
ENSP00000509061,ENSG00000153015
ENSP00000509199,ENSG00000153015
ENSP00000509647,ENSG00000153015
ENSP00000509657,ENSG00000153015
ENSP00000510173,ENSG00000153015
ENSP00000510176,ENSG00000153015
ENSP00000510268,ENSG00000153015
ENSP00000510365,ENSG00000153015
ENSP00000510578,ENSG00000153015
ENSP00000510592,ENSG00000153015
ENSP00000510604,ENSG00000153015
ENSP00000510726,ENSG00000153015
ENSP00000344489,ENSG00000188050
ENSP00000459447,ENSG00000143627
ENSP00000459921,ENSG00000143627
ENSP00000461487,ENSG00000143627
ENSP00000339933,ENSG00000143627
ENSP00000376214,ENSG00000143627
ENSP00000398037,ENSG00000143627
ENSP00000261733,ENSG00000111275
ENSP00000403349,ENSG00000111275
ENSP00000448179,ENSG00000111275
ENSP00000474669,ENSG00000111275
ENSP00000365243,ENSG00000131055
ENSP00000299980,ENSG00000166747
ENSP00000377148,ENSG00000166747
ENSP00000405836,ENSG00000166747
ENSP00000454219,ENSG00000166747
ENSP00000454523,ENSG00000166747
ENSP00000454713,ENSG00000166747
ENSP00000454717,ENSG00000166747
ENSP00000454932,ENSG00000166747
ENSP00000454970,ENSG00000166747
ENSP00000455400,ENSG00000166747
ENSP00000456058,ENSG00000166747
ENSP00000456316,ENSG00000166747
ENSP00000456493,ENSG00000166747
ENSP00000457726,ENSG00000166747
ENSP00000457927,ENSG00000166747
ENSP00000296048,ENSG00000163754
ENSP00000340736,ENSG00000163754
ENSP00000417671,ENSG00000163754
ENSP00000418297,ENSG00000163754
ENSP00000419499,ENSG00000163754
ENSP00000420247,ENSG00000163754
ENSP00000420683,ENSG00000163754
ENSP00000486061,ENSG00000163754
ENSP00000360028,ENSG00000182793
ENSP00000518828,ENSG00000182793
ENSP00000345282,ENSG00000166123
ENSP00000413804,ENSG00000166123
ENSP00000457475,ENSG00000166123
ENSP00000264228,ENSG00000128039
ENSP00000424714,ENSG00000128039
ENSP00000504451,ENSG00000128039
ENSP00000506601,ENSG00000128039
ENSP00000300026,ENSG00000166794
ENSP00000504873,ENSG00000166794
ENSP00000505431,ENSG00000166794
ENSP00000506584,ENSG00000166794
ENSP00000520678,ENSG00000166794
ENSP00000520679,ENSG00000166794
ENSP00000300896,ENSG00000170832
ENSP00000376727,ENSG00000170832
ENSP00000464762,ENSG00000170832
ENSP00000465659,ENSG00000170832
